,OSA,Healthy
C3b-FRs,-0.006935030754727201,-0.005229138046458984
C3b-FRb,-0.0044766592553861185,-0.0025376406746465837
C3b-C4d,-0.004230309921518046,-0.0023848225305727585
C3b-C4t,-0.006761531608008742,-0.0034217008869379126
C3b-C4a,-0.003538450335690891,-0.0025956331262898236
C3b-C4s,-0.0027419135959488605,-0.002060733558182575
C3b-C4b,-0.008458015920642329,-0.004241497617842285
C3b-O2d,0.0010104052671123791,0.002943957425980166
C3b-O2t,-0.0015126724441696664,-0.0016527101962496697
C3b-O2a,0.0027952663228272474,0.003349994601037376
C3b-O2s,-0.0009030050329456036,-3.8360023675110096e-05
C3b-O2b,0.00336682957560782,0.00630590382838281
O1d-O1t,0.0038640693270978648,0.005312875021596986
O1d-O1a,0.0025054556557826168,0.00605737259055159
O1d-O1s,0.0015533384926220066,0.0036024536367402493
O1d-O1b,0.0037164657023187166,0.010318942749513782
O1d-FRd,-0.00726564815739167,-0.005255542254993971
O1d-FRt,-0.005744775465531558,-0.0035915478661561182
O1d-FRa,-0.003671355025561638,-0.0036466952003203863
O1d-FRs,-0.0018282096622500605,-0.001139486542622191
O1d-FRb,-0.00031444530295544665,0.00011889079365430757
O1d-C4d,-0.004009296720301645,-0.002379016213674887
O1d-C4t,-0.007469507379008948,-0.0042019053193514235
O1d-C4a,-0.0018483337680394978,-0.0017138502190698214
O1d-C4s,-0.0029283425131878473,-0.0023917026851290753
O1d-C4b,-0.003734181153936078,-0.0035109293473456794
O1d-O2d,-0.0038392016974830795,0.00015955234045556145
O1d-O2t,0.002203923193635624,0.002541813750720316
O1d-O2a,0.0029772443482056917,0.006253069768697372
O1d-O2s,0.002055729122389014,0.0033087421733772942
O1d-O2b,0.00202469437165783,0.005318286599782332
O1t-O1a,-0.00015521857867501198,0.0010597357246887405
O1t-O1s,0.00197076412210915,0.004420854625070798
O1t-O1b,0.0016351326202304298,0.003487042461209609
O1t-FRd,-9.805514633943191e-05,0.000857508922047362
O1t-FRt,0.0035500946472793032,0.004446207949953455
O1t-FRa,-0.0028168889297058575,-0.0021527448937025922
O1t-FRs,-0.001839651034352464,-0.0014295657079612244
O1t-FRb,-0.0019012252754397798,-0.0019933495178095003
O1t-C4d,0.004241485366960713,0.0034184475325418477
O1t-C4t,0.0028333806752491725,0.003225072828371922
O1t-C4a,-0.002668457817054821,-0.0021013779937634506
O1t-C4s,-0.0007989510477055993,-0.0002909008826203741
O1t-C4b,-0.0008425077986461438,-0.00022104079245191454
O1t-O2d,0.0004977475680222747,0.0012757775674771149
O1t-O2t,-0.007087395705269929,-0.0035076205058957783
O1t-O2a,-0.002313726305184188,-0.0021234833742713004
O1t-O2s,0.0030677114745343782,0.005748745403482725
O1t-O2b,0.0010162625556599653,0.001800869262182498
O1a-O1s,-0.000821833271039966,0.0005727485493988934
O1a-O1b,0.0020756379065283866,0.0038546138484802537
O1a-FRd,-0.0012544422423146114,-0.000772521904673519
O1a-FRt,-0.0003683223254397737,0.0002529528540148289
O1a-FRa,-0.0019160461827667868,-0.0005420277586111749
O1a-FRs,-0.0008045842917581775,0.0004585053177923043
O1a-FRb,0.00197223625767918,0.0021864459058813256
O1a-C4d,0.000122006895506001,0.000250767465916513
O1a-C4t,0.002218704635340089,0.0024479738886854247
O1a-C4a,-0.0016031691431382562,-0.000838726407500448
O1a-C4s,0.0019517451886323814,0.0030974336849994115
O1a-C4b,0.0006487269503621907,0.0012137017101418858
O1a-O2d,0.0017478147026325473,0.003136617910363477
O1a-O2t,-0.0007241425348979249,-0.0008818427512772422
O1a-O2a,-0.002436502753988682,-0.00099003901720441
O1a-O2s,0.0009957829373946022,0.0022967221146103045
O1a-O2b,0.0018391283960742925,0.004733674137588666
O1s-O1b,0.001907606042481404,0.004718311980231817
O1s-FRd,-0.0006055152034245892,-0.0010548722092252468
O1s-FRt,-0.0004942298228196608,0.0001061277167692214
O1s-FRa,-0.004358383829252011,-0.0030746085090655145
O1s-FRs,-0.007541885338668961,-0.0072967646070665245
O1s-FRb,0.0022796398343790437,0.003802121126019696
O1s-C4d,-0.0001782638953509105,-0.00012153907744384381
O1s-C4t,0.001004672453598157,0.0014141053172231342
O1s-C4a,0.0016036334090506973,0.0018664366185349762
O1s-C4s,-0.007032849645055841,-0.0029391875198666994
O1s-C4b,-0.0026752192408330414,-0.002663800047241672
O1s-O2d,0.002804129655452241,0.005508172992105655
O1s-O2t,0.0028231525494496644,0.006014748346753562
O1s-O2a,0.002570151816721698,0.004052189890013444
O1s-O2s,-0.0019701077450724946,0.0005618176543033971
O1s-O2b,0.0013916885474415785,0.0026982722928686658
O1b-FRd,0.002109272440815738,0.003922749326792385
O1b-FRt,-4.624726828461071e-05,0.0004183617835086255
O1b-FRa,0.0027426444956839,0.005285250902448755
O1b-FRs,0.0026742797149685955,0.004660877763050635
O1b-FRb,0.003928700530133989,0.005159018998497315
